0.00103647;0.00000000;200.00000000
0.00683752;0.44500000;204.00000000
0.01245135;0.86500000;208.00000000
0.01839649;1.30000000;211.00000000
0.02441651;1.73500000;214.00000000
0.03039529;2.16300000;217.00000000
0.03648312;2.59000000;220.00000000
0.04239063;3.02300000;199.00000000
0.04745834;3.44300000;174.00000000
0.05212547;3.87500000;158.00000000
0.05646551;4.30800000;149.00000000
0.06054882;4.73500000;145.00000000
0.06459774;5.16800000;142.00000000
0.06860754;5.59800000;142.00000000
0.07265520;6.02800000;146.00000000
0.07681227;6.46000000;149.00000000
0.08104224;6.89300000;151.00000000
0.08519900;7.30800000;158.00000000
0.08979350;7.74800000;164.00000000
0.09460457;8.18800000;170.00000000
0.09945789;8.62000000;176.00000000
0.10445230;9.05000000;180.00000000
0.10955730;9.48000000;185.00000000
0.11480740;9.91000000;190.00000000
0.12017220;10.34000000;195.00000000
0.12567350;10.77000000;199.00000000
0.13128990;11.20000000;203.00000000
0.13701490;11.63000000;207.00000000
0.14288570;12.06300000;210.00000000
0.14882950;12.49500000;214.00000000
0.15488260;12.92800000;217.00000000
0.16068040;13.36300000;191.00000000
0.16563940;13.78800000;170.00000000
0.17012460;14.22000000;150.00000000
0.17417220;14.65000000;139.00000000
0.17807410;15.08300000;137.00000000
0.18193910;15.51300000;137.00000000
0.18587720;15.94300000;141.00000000
0.18977850;16.36500000;144.00000000
0.19393620;16.79500000;150.00000000
0.19820170;17.22500000;153.00000000
0.20254130;17.65500000;156.00000000
0.20684440;18.08000000;156.00000000
0.21147560;18.53000000;160.00000000
0.21624950;18.97800000;167.00000000
0.22091730;19.40300000;172.00000000
0.22581480;19.83300000;178.00000000
0.23083840;20.26500000;182.00000000
0.23601570;20.69500000;187.00000000
0.24133980;21.12800000;191.00000000
0.24691860;21.57300000;196.00000000
0.25249780;22.00800000;200.00000000
0.25829570;22.44800000;204.00000000
0.26409330;22.88300000;207.00000000
0.26992790;23.31300000;211.00000000
0.27594450;23.74800000;214.00000000
0.28214330;24.19300000;217.00000000
0.28823290;24.62000000;220.00000000
0.29439570;25.04800000;223.00000000
0.30077800;25.48500000;226.00000000
0.30723070;25.93000000;220.00000000
0.31335730;26.36500000;215.00000000
0.31944640;26.80500000;211.00000000
0.32553600;27.25300000;209.00000000
0.33158910;27.70500000;207.00000000
0.33724100;28.12300000;210.00000000
0.34344000;28.57500000;212.00000000
0.34927440;28.99800000;213.00000000
0.35543700;29.45000000;199.00000000
0.36076070;29.89000000;174.00000000
0.36524580;30.30500000;156.00000000
0.36925700;30.73000000;136.00000000
0.37283050;31.16500000;119.00000000
0.37600260;31.59300000;107.00000000
0.37884840;32.01500000;98.00000000
0.38150900;32.44500000;92.00000000
0.38406200;32.87800000;88.00000000
0.38661310;33.30800000;87.00000000
0.38923800;33.74000000;94.00000000
0.39186450;34.17800000;90.00000000
0.39434270;34.60500000;90.00000000
0.39697010;35.03800000;95.00000000
0.39970250;35.46800000;102.00000000
0.40276770;35.90500000;112.00000000
0.40597640;36.33000000;121.00000000
0.40951390;36.76000000;130.00000000
0.41319590;37.18500000;138.00000000
0.41735300;37.63300000;146.00000000
0.42151000;38.06000000;153.00000000
0.42530240;38.49500000;159.00000000
0.43062480;38.93800000;166.00000000
0.43514770;39.36500000;172.00000000
0.43952360;39.79500000;177.00000000
0.44429990;40.22800000;180.00000000
0.45017180;40.66000000;184.00000000
0.45498450;41.09500000;186.00000000
0.45990710;41.52800000;190.00000000
0.46606970;41.97000000;178.00000000
0.47033600;42.42000000;156.00000000
0.47507550;42.85300000;140.00000000
0.47864910;43.27800000;125.00000000
0.48160640;43.70300000;106.00000000
0.48430110;44.13300000;94.00000000
0.48725470;44.56300000;87.00000000
0.48951540;44.98800000;93.00000000
0.49195900;45.41500000;97.00000000
0.49527710;45.86500000;108.00000000
0.49826710;46.29300000;114.00000000
0.50129360;46.71300000;121.00000000
0.50534120;47.15500000;130.00000000
0.50887810;47.58500000;137.00000000
0.51256110;48.00000000;143.00000000
0.51631740;48.42000000;148.00000000
0.52119930;48.86000000;156.00000000
0.52528760;49.29000000;161.00000000
0.52973570;49.72800000;167.00000000
0.53516900;50.17300000;173.00000000
0.53965440;50.60500000;178.00000000
0.54443170;51.03000000;183.00000000
0.55048610;51.47500000;189.00000000
0.55533340;51.90000000;193.00000000
0.56040010;52.32000000;197.00000000
0.56700270;52.74300000;203.00000000
0.57232620;53.17500000;207.00000000
0.57768660;53.60000000;211.00000000
0.58421370;54.03500000;189.00000000
0.58891700;54.47000000;166.00000000
0.59289630;54.89800000;148.00000000
0.59654130;55.32500000;130.00000000
0.60055010;55.75800000;110.00000000
0.60328470;56.19300000;100.00000000
0.60587130;56.62000000;97.00000000
0.60904540;57.05300000;100.00000000
0.61177740;57.47500000;104.00000000
0.61433360;57.90000000;88.00000000
0.61659280;58.33000000;83.00000000
0.61936270;58.76000000;85.00000000
0.62162520;59.19300000;93.00000000
0.62487050;59.63500000;106.00000000
0.62778780;60.05800000;113.00000000
0.63085070;60.48800000;122.00000000
0.63413230;60.92000000;128.00000000
0.63814290;61.35000000;119.00000000
0.64120690;61.78300000;115.00000000
0.64419620;62.21300000;114.00000000
0.64798800;62.64300000;118.00000000
0.65112630;63.06800000;125.00000000
0.65444280;63.49800000;130.00000000
0.65808930;63.93300000;138.00000000
0.66264730;64.37300000;146.00000000
0.66658540;64.81000000;152.00000000
0.67158110;65.24300000;159.00000000
0.67577450;65.68800000;165.00000000
0.68015020;66.11000000;170.00000000
0.68565650;66.55300000;175.00000000
