0.97905250;0.02500000
0.98405250;0.57133195
0.98905250;1.11010917
0.99405250;1.64156104
0.99905250;2.16597280
0.00405150;2.71039216
0.00905150;3.22022108
0.01405150;3.72727327
0.01905150;4.23263346
0.02405150;4.79023815
0.02905150;5.42653843
0.03405150;6.11194255
0.03905150;6.80340104
0.04405150;7.50938735
0.04905150;8.22781896
0.05405150;8.92952963
0.05905150;9.61150860
0.06405150;10.27361320
0.06905150;10.91894185
0.07405150;11.54701394
0.07905150;12.15983909
0.08405150;12.75812747
0.08905150;13.34226490
0.09405150;13.91699604
0.09905150;14.47811923
0.10405150;15.03179741
0.10905150;15.57832580
0.11405150;16.11820665
0.11905150;16.64805028
0.12405150;17.17556617
0.12905150;17.69648299
0.13405150;18.21259032
0.13905150;18.74805060
0.14405150;19.34421022
0.14905150;19.98297417
0.15405150;20.63916055
0.15905150;21.29168920
0.16405150;21.92725372
0.16905150;22.56825078
0.17405150;23.26798818
0.17905150;24.00650903
0.18405150;24.74986450
0.18905150;25.47443300
0.19405150;26.28269740
0.19905150;27.18230320
0.20405150;28.06419679
0.20905150;28.89660721
0.21405150;29.68332862
0.21905150;30.43593172
0.22405150;31.15453930
0.22905150;31.84993607
0.23405150;32.52052650
0.23905150;33.17030388
0.24405150;33.80042559
0.24905150;34.41537733
0.25405150;35.01158590
0.25905150;35.59637570
0.26405150;36.16845687
0.26905150;36.73150704
0.27405150;37.28249630
0.27905150;37.82645101
0.28405150;38.36194224
0.28905150;38.89172034
0.29405150;39.41388996
0.29905150;39.92860198
0.30405150;40.43601954
0.30905150;40.93828730
0.31405150;41.43564188
0.31905150;41.92762734
0.32405150;42.41265712
0.32905150;42.89506430
0.33405150;43.37184864
0.33905150;43.84681599
0.34405150;44.31669596
0.34905150;44.80988334
0.35405150;45.36023456
0.35905150;45.98864001
0.36405150;46.71001102
0.36905150;47.50519175
0.37405150;48.31867856
0.37905150;49.13092117
0.38405150;49.93363397
0.38905150;50.71390477
0.39405150;51.46198975
0.39905150;52.18096406
0.40405150;52.87296725
0.40905150;53.54081466
0.41405150;54.18243437
0.41905150;54.80180243
0.42405150;55.40498807
0.42905150;55.99169530
0.43405150;56.57058413
0.43905150;57.15666463
0.44405150;57.83442198
0.44905150;58.69535163
0.45405150;59.84180880
0.45905150;61.17806710
0.46405150;62.39631907
0.46905150;63.60560739
0.47405150;64.75008170
0.47905150;65.74071077
0.48405150;66.63474838
0.48905150;67.46332452
0.49405150;68.24005411
0.49905150;68.99000056
0.50405150;69.71450690
0.50905150;70.40857492
0.51405150;71.07826250
0.51905150;71.73354809
0.52405150;72.36624242
0.52905150;72.98662649
0.53405150;73.59131505
0.53905150;74.18021465
0.54405150;74.75679361
0.54905150;75.32572553
0.55405150;75.88344919
0.55905150;76.43326482
0.56405150;76.97843619
0.56905150;77.51617928
0.57405150;78.05394104
0.57905150;78.63557214
0.58405150;79.26057369
0.58905150;79.92144499
0.59405150;80.58122939
0.59905150;81.23079861
0.60405150;81.86657750
0.60905150;82.49224994
0.61405150;83.10292135
0.61905150;83.70291030
0.62405150;84.30070438
0.62905150;84.90155301
0.63405150;85.49512798
0.63905150;86.08209823
0.64405150;86.66337392
0.64905150;87.23502580
0.65405150;87.84742597
0.65905150;88.57753159
0.66405150;89.48686444
0.66905150;90.62982049
0.67405150;91.89012799
0.67905150;93.03806678
0.68405150;94.03195554
0.68905150;95.09804588
0.69405150;96.56643630
0.69905150;97.97589461
0.70405150;99.15451251
0.70905150;100.17987357
0.71405150;101.09032818
0.71905150;101.92323787
0.72405150;102.70217158
0.72905150;103.44811078
0.73405150;104.18295809
0.73905150;104.89307949
0.74405150;105.57788990
0.74905150;106.23953577
0.75405150;106.87750950
0.75905150;107.49634484
0.76405150;108.10162502
0.76905150;108.69142713
0.77405150;109.26862584
0.77905150;109.83397475
0.78405150;110.38889601
0.78905150;110.93648112
0.79405150;111.48025957
0.79905150;112.01202185
0.80405150;112.53801973
0.80905150;113.05655175
0.81405150;113.57031947
0.81905150;114.07688450
0.82405150;114.57626676
0.82905150;115.08165908
0.83405150;115.64243467
0.83905150;116.27565132
0.84405150;116.99626154
0.84905150;117.84119866
0.85405150;118.85495238
0.85905150;119.98655537
0.86405150;121.03827228
0.86905150;121.97759699
0.87405150;122.84592745
0.87905150;123.86981241
0.88405150;125.01293012
0.88905150;126.17365596
0.89405150;127.32211588
0.89905150;128.39696000
0.90405150;129.36506977
0.90905150;130.24574936
0.91405150;131.05439129
0.91905150;131.81961536
0.92405150;132.55035561
0.92905150;133.25381372
0.93405150;133.93169725
0.93905150;134.58629069
0.94405150;135.22300103
0.94905150;135.84308253
0.95405150;136.44926282
0.95905150;137.04238626
0.96405150;137.62413823
0.96905150;138.19785432
0.97405150;138.75787555
0.97905150;139.28000000
