0.00074161;0.10200000;245.00000000
0.00593628;0.53700000;248.00000000
0.01124943;0.97700000;251.00000000
0.01654596;1.41200000;254.00000000
0.02200516;1.85500000;256.00000000
0.02757064;2.30200000;259.00000000
0.03305548;2.73700000;261.00000000
0.03870513;3.18500000;263.00000000
0.04416167;3.61200000;265.00000000
0.04931580;4.01200000;267.00000000
0.05501966;4.45200000;269.00000000
0.06072069;4.89000000;271.00000000
0.06677517;5.35000000;272.00000000
0.07261226;5.79200000;274.00000000
0.07861194;6.24200000;276.00000000
0.08469432;6.69700000;277.00000000
0.09047697;7.12700000;279.00000000
0.09636860;7.56500000;280.00000000
0.10231430;8.00200000;281.00000000
0.10820570;8.43500000;282.00000000
0.11407020;8.86500000;283.00000000
0.12023300;9.31500000;281.00000000
0.12607060;9.76200000;258.00000000
0.13133760;10.20200000;235.00000000
0.13611600;10.64200000;214.00000000
0.14059570;11.10200000;191.00000000
0.14447810;11.54700000;170.00000000
0.14790060;11.98700000;150.00000000
0.15083250;12.41500000;132.00000000
0.15346660;12.85500000;113.00000000
0.15569290;13.29200000;97.00000000
0.15764470;13.74200000;83.00000000
0.15916560;14.14700000;72.00000000
0.16060670;14.57700000;63.00000000
0.16193580;15.01200000;59.00000000
0.16318310;15.45000000;58.00000000
0.16448710;15.87500000;69.00000000
0.16589870;16.29500000;63.00000000
0.16728160;16.73500000;61.00000000
0.16861230;17.17200000;63.00000000
0.17002390;17.60500000;71.00000000
0.17168180;18.05700000;78.00000000
0.17344560;18.49500000;88.00000000
0.17546930;18.93500000;100.00000000
0.17773470;19.37700000;112.00000000
0.18029220;19.82500000;122.00000000
0.18300190;20.26500000;133.00000000
0.18598890;20.71200000;142.00000000
0.18908400;21.14700000;151.00000000
0.19223310;21.56700000;158.00000000
0.19557250;21.99700000;165.00000000
0.19907490;22.42500000;172.00000000
0.20265860;22.84700000;178.00000000
0.20667680;23.30500000;185.00000000
0.21047770;23.72200000;191.00000000
0.21446900;24.15000000;197.00000000
0.21848730;24.56700000;201.00000000
0.22266780;24.99200000;206.00000000
0.22698480;25.42000000;210.00000000
0.23132980;25.84500000;214.00000000
0.23597140;26.28700000;218.00000000
0.24045100;26.71000000;222.00000000
0.24490420;27.12200000;225.00000000
0.24957370;27.55000000;228.00000000
0.25459640;28.00200000;231.00000000
0.25948350;28.44000000;234.00000000
0.26428880;28.86700000;235.00000000
0.26923020;29.30000000;238.00000000
0.27406280;29.72000000;240.00000000
0.27905830;30.14700000;243.00000000
0.28405390;30.57200000;244.00000000
0.28915810;31.00200000;247.00000000
0.29401810;31.41000000;249.00000000
0.29923080;31.84200000;251.00000000
0.30441640;32.26700000;253.00000000
0.30968340;32.69700000;256.00000000
0.31492340;33.12000000;258.00000000
0.32043470;33.56000000;260.00000000
0.32610910;34.01000000;262.00000000
0.33156650;34.43700000;264.00000000
0.33707750;34.87200000;256.00000000
0.34210040;35.29700000;234.00000000
0.34682450;35.73500000;211.00000000
0.35103310;36.17000000;191.00000000
0.35486150;36.60700000;171.00000000
0.35817660;37.03200000;151.00000000
0.36121520;37.47200000;132.00000000
0.36379320;37.90500000;116.00000000
0.36599210;38.32500000;100.00000000
0.36827240;38.82500000;87.00000000
0.37014710;39.27500000;82.00000000
0.37188370;39.71500000;78.00000000
0.37378390;40.18000000;89.00000000
0.37592940;40.65200000;100.00000000
0.37815560;41.12500000;94.00000000
0.38019110;41.55700000;100.00000000
0.38247030;42.00000000;111.00000000
0.38491310;42.43200000;123.00000000
0.38752180;42.85700000;132.00000000
0.39040040;43.29200000;142.00000000
0.39352020;43.73200000;151.00000000
0.39677780;44.16700000;158.00000000
0.40036440;44.62200000;166.00000000
0.40405620;45.07200000;174.00000000
0.40785720;45.51500000;181.00000000
0.41179390;45.95500000;187.00000000
0.41573010;46.38200000;193.00000000
0.41985840;46.82000000;193.00000000
0.42387990;47.27200000;173.00000000
0.42721200;47.69000000;157.00000000
0.43036600;48.12500000;143.00000000
0.43313220;48.53700000;133.00000000
0.43584940;48.96700000;126.00000000
0.43850850;49.40700000;123.00000000
0.44100510;49.82500000;124.00000000
0.44361300;50.25700000;126.00000000
0.44630050;50.69500000;129.00000000
0.44898850;51.11000000;137.00000000
0.45192160;51.54000000;145.00000000
0.45493270;51.95500000;153.00000000
0.45759600;52.38500000;158.00000000
0.46150850;52.82700000;163.00000000
0.46475910;53.27000000;170.00000000
0.46891750;53.70700000;178.00000000
0.47255580;54.12200000;184.00000000
0.47613820;54.55200000;190.00000000
0.47977710;54.97200000;191.00000000
0.48327940;55.39200000;173.00000000
0.48721500;55.82700000;151.00000000
0.49001370;56.28500000;135.00000000
0.49310850;56.71200000;122.00000000
0.49547230;57.15000000;118.00000000
0.49783090;57.58000000;121.00000000
0.50081610;58.03500000;126.00000000
0.50326320;58.49000000;135.00000000
0.50665530;58.93000000;143.00000000
0.50953300;59.37700000;151.00000000
0.51333490;59.81700000;160.00000000
0.51650740;60.25200000;166.00000000
0.51971390;60.69200000;173.00000000
0.52400270;61.12500000;181.00000000
0.52756100;61.56000000;186.00000000
0.53122610;61.98500000;192.00000000
0.53595020;62.42500000;198.00000000
0.53977840;62.85500000;203.00000000
0.54376940;63.29000000;207.00000000
0.54890050;63.71700000;213.00000000
0.55300020;64.15700000;217.00000000
0.55720870;64.58700000;221.00000000
0.56269290;65.04500000;226.00000000
0.56717270;65.47700000;229.00000000
0.57260250;65.90700000;233.00000000
0.57716370;66.34000000;236.00000000
0.58183350;66.78000000;240.00000000
0.58775230;67.22000000;244.00000000
