0.00000000;0.02700000
0.00500000;0.36119774
0.01000000;0.67881888
0.01500000;0.99471694
0.02000000;1.30477127
0.02500000;1.61147518
0.03000000;1.91687450
0.03500000;2.21880099
0.04000000;2.51729418
0.04500000;2.81370275
0.05000000;3.10814354
0.05500000;3.40067637
0.06000000;3.69151995
0.06500000;3.98113037
0.07000000;4.26616795
0.07500000;4.55133715
0.08000000;4.83497965
0.08500000;5.11691560
0.09000000;5.39696064
0.09500000;5.67558649
0.10000000;5.96067924
0.10500000;6.26759144
0.11000000;6.59544837
0.11500000;6.95196741
0.12000000;7.34155412
0.12500000;7.76871309
0.13000000;8.21709126
0.13500000;8.66895881
0.14000000;9.12614993
0.14500000;9.57342866
0.15000000;10.00755734
0.15500000;10.42823994
0.16000000;10.84025910
0.16500000;11.24457882
0.17000000;11.63722842
0.17500000;12.01929927
0.18000000;12.39234465
0.18500000;12.75964712
0.19000000;13.11851324
0.19500000;13.47098018
0.20000000;13.82596194
0.20500000;14.21359796
0.21000000;14.64583160
0.21500000;15.14339562
0.22000000;15.72260294
0.22500000;16.39290135
0.23000000;17.19875669
0.23500000;18.05154268
0.24000000;18.81288630
0.24500000;19.45918995
0.25000000;20.03284242
0.25500000;20.56424795
0.26000000;21.05741144
0.26500000;21.52239753
0.27000000;21.97090079
0.27500000;22.40473187
0.28000000;22.82918474
0.28500000;23.24875740
0.29000000;23.65458525
0.29500000;24.06782542
0.30000000;24.53002986
0.30500000;25.06746042
0.31000000;25.68437020
0.31500000;26.33442265
0.32000000;26.99247279
0.32500000;27.62447599
0.33000000;28.20023820
0.33500000;28.73057808
0.34000000;29.22481544
0.34500000;29.74054014
0.35000000;30.31626255
0.35500000;30.93077600
0.36000000;31.57159760
0.36500000;32.22655324
0.37000000;32.87264968
0.37500000;33.46818669
0.38000000;34.00091968
0.38500000;34.50851784
0.39000000;34.99239294
0.39500000;35.44813150
0.40000000;35.87681083
0.40500000;36.29991382
0.41000000;36.73666265
0.41500000;37.23395873
0.42000000;37.79258658
0.42500000;38.42824743
0.43000000;39.11593861
0.43500000;39.79815133
0.44000000;40.49125581
0.44500000;41.11780745
0.45000000;41.67534092
0.45500000;42.20685694
0.46000000;42.70048365
0.46500000;43.15668411
0.47000000;43.60023560
0.47500000;44.03731537
0.48000000;44.45074046
0.48500000;44.84867834
0.49000000;45.23312619
0.49500000;45.61394652
0.50000000;45.99303641
0.50500000;46.35679305
0.51000000;46.70431474
0.51500000;47.05620974
0.52000000;47.40346455
0.52500000;47.75360645
0.53000000;48.09519528
0.53500000;48.43191884
0.54000000;48.78682557
0.54500000;49.18772536
0.55000000;49.64412799
0.55500000;50.15534425
0.56000000;50.73434293
0.56500000;51.39056913
0.57000000;52.05557056
0.57500000;52.75287676
0.58000000;53.45675394
0.58500000;54.07982362
0.59000000;54.66610512
0.59500000;55.20172391
0.60000000;55.69315932
0.60500000;56.16160183
0.61000000;56.61959508
0.61500000;57.05414971
0.62000000;57.46807174
0.62500000;57.88196896
0.63000000;58.29621230
0.63500000;58.68695855
0.64000000;59.06929934
0.64500000;59.45940517
0.65000000;59.89574043
0.65500000;60.37381780
0.66000000;60.89734925
0.66500000;61.48961372
0.67000000;62.19973297
0.67500000;62.94842137
0.68000000;63.73043990
0.68500000;64.55893321
0.69000000;65.29944649
0.69500000;65.95461270
0.70000000;66.54169538
0.70500000;67.06867292
0.71000000;67.56080828
0.71500000;68.03361673
0.72000000;68.47902092
0.72500000;68.89829426
0.73000000;69.31164390
0.73500000;69.71162827
0.74000000;70.09932312
0.74500000;70.47835363
0.75000000;70.86317603
0.75500000;71.29121820
0.76000000;71.77523827
0.76500000;72.30980778
0.77000000;72.85477735
0.77500000;73.40908707
0.78000000;73.92845549
0.78500000;74.41544938
0.79000000;74.87833957
0.79500000;75.32711936
0.80000000;75.75768082
0.80500000;76.18078703
0.81000000;76.59044236
0.81500000;76.98980700
0.82000000;77.38249040
0.82500000;77.76447342
0.83000000;78.14036216
0.83500000;78.50775203
0.84000000;78.86943841
0.84500000;79.22686332
0.85000000;79.57942585
0.85500000;79.92715408
0.86000000;80.27015860
0.86500000;80.62367045
0.87000000;81.00792279
0.87500000;81.42844762
0.88000000;81.89903662
0.88500000;82.44143190
0.89000000;83.06977910
0.89500000;83.80436764
0.90000000;84.59498185
0.90500000;85.33141802
0.91000000;85.99063513
0.91500000;86.57657533
0.92000000;87.11033042
0.92500000;87.61075979
0.93000000;88.07886220
0.93500000;88.52695411
0.94000000;88.95516569
0.94500000;89.37054330
0.95000000;89.77256993
0.95500000;90.16246398
0.96000000;90.54412967
0.96500000;90.91437349
0.97000000;91.27599194
0.97500000;91.63185169
0.98000000;91.98198249
0.98500000;92.32529267
0.99000000;92.66540751
0.99500000;92.99792515
1.00000000;93.30000000
