0.00018802;0.13000000;207;0.80935585;0.00213844;2
0.00041786;0.23000000;207;0.81053114;-0.00160465;2
0.00064686;0.33000001;208;0.81115651;-0.00075331;2
0.00087612;0.43000001;208;0.81017900;-0.00115499;2
0.00110556;0.52999997;209;0.80793202;0.00124920;2
0.00133486;0.63000000;210;0.80478597;-0.00299882;2
0.00157574;0.73000002;210;0.80060953;-0.00262370;2
0.00179883;0.82999998;211;0.79800791;-0.00009273;2
0.00203447;0.93000001;212;0.79564828;-0.00266551;2
0.00226387;1.02999997;212;0.79359198;-0.00177320;2
0.00249940;1.13000000;213;0.79335934;0.00083157;2
0.00273481;1.22700000;213;0.79441458;-0.00128266;2
0.00297035;1.33000004;214;0.79622841;0.00042845;2
0.00320599;1.42999995;214;0.79893059;-0.00130935;2
0.00344724;1.52999997;215;0.80183572;-0.00315197;2
0.00368267;1.63000000;216;0.80449671;-0.00040373;2
0.00392415;1.73000002;216;0.80614805;-0.00077806;2
0.00415976;1.83000004;217;0.80703270;0.00175643;2
0.00440150;1.92999995;217;0.80665964;0.00056741;2
0.00464298;2.02999997;218;0.80566227;0.00011862;2
0.00487867;2.13000011;218;0.80428940;-0.00168396;2
0.00511995;2.23000002;219;0.78837889;-0.00081302;2
0.00536151;2.32999992;219;0.75968677;-0.00101266;2
0.00560285;2.43000007;220;0.73875195;-0.00169118;2
0.00585662;2.52999997;220;0.75220942;-0.00005381;2
0.00609824;2.63000011;221;0.77155370;-0.00152363;2
0.00633367;2.73000002;221;0.78481978;-0.00255940;2
0.00658143;2.82999992;222;0.79537320;-0.00270056;2
0.00682301;2.93000007;222;0.80398375;-0.00274332;2
0.00707080;3.02999997;223;0.81066734;-0.00418498;2
0.00732475;3.13000011;223;0.81450415;-0.00702638;2
0.00754775;3.22199988;224;0.81677091;-0.00429618;2
0.00778933;3.32200003;224;0.81636375;-0.00494570;2
0.00803710;3.42199993;225;0.81549686;-0.00405656;2
0.00828487;3.52200007;225;0.81377161;-0.00625679;2
0.00853884;3.62199998;226;0.81153899;-0.00470579;2
0.00878661;3.72199988;226;0.80962396;-0.00420834;2
0.00903437;3.82200003;227;0.80585766;-0.00504015;2
0.00928833;3.92199993;227;0.79939359;-0.00579655;2
0.00953610;4.02199984;228;0.79377604;-0.00468530;2
0.00979006;4.12200022;228;0.79014874;-0.00418940;2
0.01003784;4.22200012;229;0.78833914;-0.00507767;2
0.01029181;4.32200003;229;0.78679675;-0.00772103;2
0.01055197;4.42199993;230;0.78550386;-0.00683592;2
0.01079974;4.52199984;230;0.78521097;-0.00484367;2
0.01105365;4.62200022;231;0.78561085;-0.00543874;2
0.01130768;4.72200012;231;0.78616107;-0.00874424;2
0.01156164;4.82200003;231;0.78691477;-0.00725733;2
0.01182185;4.92199993;232;0.78817737;-0.00793936;2
0.01207582;5.02199984;232;0.78998256;-0.00715513;2
0.01232984;5.12200022;233;0.79162449;-0.00723306;2
0.01258996;5.22200012;233;0.79334992;-0.00755208;2
0.01285008;5.32200003;234;0.79479551;-0.00844348;2
0.01311019;5.42199993;234;0.79617220;-0.00893557;2
0.01336409;5.52199984;235;0.79725480;-0.01000577;2
0.01363049;5.62200022;235;0.79824203;-0.00991436;2
0.01388443;5.72200012;235;0.79902142;-0.01093564;2
0.01414466;5.82200003;236;0.80008322;-0.01163705;2
0.01440488;5.92199993;236;0.80144155;-0.01076230;2
0.01466503;6.02199984;237;0.80270302;-0.00884031;2
0.01493143;6.12200022;237;0.80400962;-0.00904055;2
0.01519152;6.22200012;238;0.80577618;-0.01004387;2
0.01545165;6.32200003;238;0.80854130;-0.01077856;2
0.01571178;6.42199993;238;0.81197006;-0.01211623;2
0.01598405;6.52199984;239;0.81639618;-0.01086478;2
0.01623822;6.62200022;239;0.81979907;-0.01243291;2
0.01650469;6.72200012;240;0.82286233;-0.01595253;2
0.01677132;6.82200003;240;0.82709330;-0.01329530;2
0.01703804;6.92199993;239;0.83024216;-0.01412043;2
0.01730424;7.02199984;235;0.83576351;-0.02147399;2
0.01755805;7.12200022;232;0.84044200;-0.02544298;2
0.01781775;7.22200012;227;0.84413266;-0.02675057;2
0.01806562;7.32200003;223;0.84676743;-0.02495210;2
